,layer,similarity
11902,layer_30,0.062042236328125
11903,layer_31,0.0158233642578125
11904,layer_0,0.04638671875
11905,layer_1,0.01078033447265625
11906,layer_2,0.036407470703125
11907,layer_3,0.0611572265625
11908,layer_4,0.044769287109375
11909,layer_5,0.1107177734375
11910,layer_6,0.008209228515625
11911,layer_7,0.003814697265625
11912,layer_8,0.011444091796875
11913,layer_9,0.001094818115234375
11914,layer_10,0.033660888671875
11915,layer_11,0.011566162109375
11916,layer_12,0.0037288665771484375
11917,layer_13,0.01499176025390625
11918,layer_14,0.038970947265625
11919,layer_15,0.103271484375
11920,layer_16,0.0848388671875
11921,layer_17,0.00481414794921875
11922,layer_18,0.0660400390625
11923,layer_19,0.1397705078125
11924,layer_20,0.06512451171875
11925,layer_21,0.09027099609375
11926,layer_22,0.005123138427734375
11927,layer_23,0.08221435546875
11928,layer_24,0.050628662109375
11929,layer_25,0.007656097412109375
11930,layer_26,0.04742431640625
11931,layer_27,0.057220458984375
11932,layer_28,0.07177734375
11933,layer_29,0.1583251953125
11934,layer_30,0.057952880859375
11935,layer_31,0.0004444122314453125
11936,layer_0,0.07061767578125
11937,layer_1,0.01641845703125
11938,layer_2,0.0440673828125
11939,layer_3,0.06488037109375
11940,layer_4,0.042999267578125
11941,layer_5,0.07647705078125
11942,layer_6,0.0176849365234375
11943,layer_7,0.003940582275390625
11944,layer_8,0.00859832763671875
11945,layer_9,0.015655517578125
11946,layer_10,0.0426025390625
11947,layer_11,0.0112457275390625
11948,layer_12,0.0014171600341796875
11949,layer_13,0.01076507568359375
11950,layer_14,0.01528167724609375
11951,layer_15,0.08221435546875
11952,layer_16,0.097412109375
11953,layer_17,0.0140838623046875
11954,layer_18,0.05615234375
11955,layer_19,0.1519775390625
11956,layer_20,0.062408447265625
11957,layer_21,0.0682373046875
11958,layer_22,0.036102294921875
11959,layer_23,0.027557373046875
11960,layer_24,0.060821533203125
11961,layer_25,0.00982666015625
11962,layer_26,0.054931640625
11963,layer_27,0.056304931640625
11964,layer_28,0.09014892578125
11965,layer_29,0.183349609375
11966,layer_30,0.08251953125
11967,layer_31,0.01413726806640625
11968,layer_0,0.023162841796875
11969,layer_1,0.036895751953125
11970,layer_2,0.025177001953125
11971,layer_3,0.050201416015625
11972,layer_4,0.04241943359375
11973,layer_5,0.09722900390625
11974,layer_6,0.0125732421875
11975,layer_7,0.006237030029296875
11976,layer_8,0.0008673667907714844
11977,layer_9,0.01329803466796875
11978,layer_10,0.039031982421875
11979,layer_11,0.0117645263671875
11980,layer_12,0.020050048828125
11981,layer_13,0.01031494140625
11982,layer_14,0.0390625
11983,layer_15,0.10400390625
11984,layer_16,0.0888671875
11985,layer_17,0.0202484130859375
11986,layer_18,0.061859130859375
11987,layer_19,0.1307373046875
11988,layer_20,0.043426513671875
11989,layer_21,0.07110595703125
11990,layer_22,0.020904541015625
11991,layer_23,0.09716796875
11992,layer_24,0.07562255859375
11993,layer_25,0.009521484375
11994,layer_26,0.04083251953125
11995,layer_27,0.06927490234375
11996,layer_28,0.059783935546875
11997,layer_29,0.162109375
11998,layer_30,0.0589599609375
11999,layer_31,0.020751953125
12000,layer_0,0.049407958984375
12001,layer_1,0.0197296142578125
12002,layer_2,0.05218505859375
12003,layer_3,0.0595703125
12004,layer_4,0.08221435546875
12005,layer_5,0.09454345703125
12006,layer_6,0.036407470703125
12007,layer_7,0.028656005859375
12008,layer_8,0.0194244384765625
12009,layer_9,0.0149993896484375
12010,layer_10,0.037261962890625
12011,layer_11,0.005245208740234375
12012,layer_12,0.0211029052734375
12013,layer_13,0.0201416015625
12014,layer_14,0.051483154296875
12015,layer_15,0.10955810546875
12016,layer_16,0.09185791015625
12017,layer_17,0.00749969482421875
12018,layer_18,0.058502197265625
12019,layer_19,0.1593017578125
12020,layer_20,0.046844482421875
12021,layer_21,0.08856201171875
12022,layer_22,0.0198516845703125
12023,layer_23,0.06622314453125
12024,layer_24,0.07733154296875
12025,layer_25,0.00530242919921875
12026,layer_26,0.061492919921875
12027,layer_27,0.06439208984375
12028,layer_28,0.10137939453125
12029,layer_29,0.16455078125
12030,layer_30,0.06591796875
12031,layer_31,0.04150390625
12032,layer_0,0.043853759765625
12033,layer_1,0.019775390625
12034,layer_2,0.047576904296875
12035,layer_3,0.07513427734375
12036,layer_4,0.05499267578125
12037,layer_5,0.09490966796875
12038,layer_6,0.023956298828125
12039,layer_7,0.0007200241088867188
12040,layer_8,0.01134490966796875
12041,layer_9,0.030853271484375
12042,layer_10,0.054595947265625
12043,layer_11,0.0086517333984375
12044,layer_12,0.007137298583984375
12045,layer_13,0.0031986236572265625
12046,layer_14,0.031890869140625
12047,layer_15,0.07769775390625
12048,layer_16,0.09814453125
12049,layer_17,0.015594482421875
12050,layer_18,0.056884765625
12051,layer_19,0.137939453125
12052,layer_20,0.03717041015625
12053,layer_21,0.06341552734375
12054,layer_22,0.0325927734375
12055,layer_23,0.05169677734375
12056,layer_24,0.0679931640625
12057,layer_25,0.00670623779296875
12058,layer_26,0.036346435546875
12059,layer_27,0.05792236328125
12060,layer_28,0.036651611328125
12061,layer_29,0.1614990234375
12062,layer_30,0.049041748046875
12063,layer_31,0.0208587646484375
12064,layer_0,0.035675048828125
12065,layer_1,0.032623291015625
12066,layer_2,0.045440673828125
12067,layer_3,0.06951904296875
12068,layer_4,0.03887939453125
12069,layer_5,0.05218505859375
12070,layer_6,0.01219940185546875
12071,layer_7,0.0017328262329101562
12072,layer_8,0.00942230224609375
12073,layer_9,0.0134429931640625
12074,layer_10,0.04730224609375
12075,layer_11,0.0182952880859375
12076,layer_12,0.01090240478515625
12077,layer_13,0.002254486083984375
12078,layer_14,0.034088134765625
12079,layer_15,0.08697509765625
12080,layer_16,0.0986328125
12081,layer_17,0.0004258155822753906
12082,layer_18,0.054534912109375
12083,layer_19,0.1419677734375
12084,layer_20,0.05596923828125
12085,layer_21,0.09344482421875
12086,layer_22,7.468461990356445e-05
12087,layer_23,0.05853271484375
12088,layer_24,0.052337646484375
12089,layer_25,0.0161590576171875
12090,layer_26,0.07427978515625
12091,layer_27,0.05535888671875
12092,layer_28,0.08111572265625
12093,layer_29,0.1768798828125
12094,layer_30,0.08538818359375
12095,layer_31,0.01456451416015625
12096,layer_0,0.02972412109375
12097,layer_1,0.0287322998046875
12098,layer_2,0.052978515625
12099,layer_3,0.0848388671875
12100,layer_4,0.057464599609375
12101,layer_5,0.09173583984375
12102,layer_6,0.030120849609375
12103,layer_7,0.0273895263671875
12104,layer_8,0.00418853759765625
12105,layer_9,0.01134490966796875
12106,layer_10,0.0364990234375
12107,layer_11,0.0091400146484375
12108,layer_12,0.01506805419921875
12109,layer_13,0.0020294189453125
12110,layer_14,0.032379150390625
12111,layer_15,0.0933837890625
12112,layer_16,0.0872802734375
12113,layer_17,0.0110321044921875
12114,layer_18,0.05535888671875
12115,layer_19,0.1448974609375
12116,layer_20,0.0379638671875
12117,layer_21,0.06939697265625
12118,layer_22,0.01029205322265625
12119,layer_23,0.060211181640625
12120,layer_24,0.0310821533203125
12121,layer_25,0.0210723876953125
12122,layer_26,0.040771484375
12123,layer_27,0.061492919921875
12124,layer_28,0.06365966796875
12125,layer_29,0.1763916015625
12126,layer_30,0.06695556640625
12127,layer_31,0.01110076904296875
12128,layer_0,0.04840087890625
12129,layer_1,0.04022216796875
12130,layer_2,0.07049560546875
12131,layer_3,0.06427001953125
12132,layer_4,0.06622314453125
12133,layer_5,0.08978271484375
12134,layer_6,0.00556182861328125
12135,layer_7,0.0128021240234375
12136,layer_8,0.0007314682006835938
12137,layer_9,0.0124053955078125
12138,layer_10,0.029388427734375
12139,layer_11,0.0019702911376953125
12140,layer_12,0.002109527587890625
12141,layer_13,0.0091400146484375
12142,layer_14,0.0265960693359375
12143,layer_15,0.08544921875
12144,layer_16,0.08001708984375
12145,layer_17,0.006908416748046875
12146,layer_18,0.0513916015625
12147,layer_19,0.1513671875
12148,layer_20,0.068359375
12149,layer_21,0.07379150390625
12150,layer_22,0.023345947265625
12151,layer_23,0.03582763671875
12152,layer_24,0.063232421875
12153,layer_25,0.01369476318359375
12154,layer_26,0.0546875
12155,layer_27,0.04913330078125
12156,layer_28,0.09130859375
12157,layer_29,0.174560546875
12158,layer_30,0.04962158203125
12159,layer_31,0.0005507469177246094
12160,layer_0,0.07867431640625
12161,layer_1,0.047821044921875
12162,layer_2,0.07196044921875
12163,layer_3,0.07891845703125
12164,layer_4,0.08526611328125
12165,layer_5,0.06402587890625
12166,layer_6,0.0265350341796875
12167,layer_7,0.0218658447265625
12168,layer_8,0.0096893310546875
12169,layer_9,0.0174713134765625
12170,layer_10,0.03289794921875
12171,layer_11,0.004131317138671875
12172,layer_12,0.0032291412353515625
12173,layer_13,0.00902557373046875
12174,layer_14,0.037689208984375
12175,layer_15,0.0848388671875
12176,layer_16,0.09832763671875
12177,layer_17,0.031402587890625
12178,layer_18,0.0732421875
12179,layer_19,0.1622314453125
12180,layer_20,0.060699462890625
12181,layer_21,0.0885009765625
12182,layer_22,0.03839111328125
12183,layer_23,0.0154266357421875
12184,layer_24,0.09564208984375
12185,layer_25,0.0136260986328125
12186,layer_26,0.05792236328125
12187,layer_27,0.04400634765625
12188,layer_28,0.11273193359375
12189,layer_29,0.205078125
12190,layer_30,0.0716552734375
12191,layer_31,0.0284423828125
12192,layer_0,0.019989013671875
12193,layer_1,0.033111572265625
12194,layer_2,0.021881103515625
12195,layer_3,0.0689697265625
12196,layer_4,0.059600830078125
12197,layer_5,0.070556640625
12198,layer_6,0.0159912109375
12199,layer_7,0.01206207275390625
12200,layer_8,0.005443572998046875
12201,layer_9,0.002292633056640625
12202,layer_10,0.03216552734375
12203,layer_11,0.013031005859375
12204,layer_12,0.00998687744140625
12205,layer_13,0.0011625289916992188
12206,layer_14,0.043548583984375
12207,layer_15,0.09014892578125
12208,layer_16,0.08734130859375
12209,layer_17,0.01513671875
12210,layer_18,0.04058837890625
12211,layer_19,0.1165771484375
12212,layer_20,0.036224365234375
12213,layer_21,0.051727294921875
12214,layer_22,0.0019350051879882812
12215,layer_23,0.02923583984375
12216,layer_24,0.085693359375
12217,layer_25,0.006153106689453125
12218,layer_26,0.016815185546875
12219,layer_27,0.058074951171875
12220,layer_28,0.032073974609375
12221,layer_29,0.1572265625
12222,layer_30,0.0457763671875
12223,layer_31,0.01806640625
12224,layer_0,0.05413818359375
12225,layer_1,0.034881591796875
12226,layer_2,0.037933349609375
12227,layer_3,0.044525146484375
12228,layer_4,0.05548095703125
12229,layer_5,0.06640625
12230,layer_6,0.0009112358093261719
12231,layer_7,0.0008111000061035156
12232,layer_8,0.01824951171875
12233,layer_9,0.01019287109375
12234,layer_10,0.041290283203125
12235,layer_11,0.029632568359375
12236,layer_12,0.00400543212890625
12237,layer_13,0.00027942657470703125
12238,layer_14,0.03802490234375
12239,layer_15,0.08331298828125
12240,layer_16,0.10443115234375
12241,layer_17,0.016326904296875
12242,layer_18,0.042327880859375
12243,layer_19,0.1219482421875
12244,layer_20,0.06304931640625
12245,layer_21,0.05120849609375
12246,layer_22,0.01702880859375
12247,layer_23,0.055389404296875
12248,layer_24,0.08111572265625
12249,layer_25,0.023406982421875
12250,layer_26,0.028961181640625
12251,layer_27,0.03314208984375
12252,layer_28,0.045013427734375
12253,layer_29,0.1351318359375
12254,layer_30,0.0650634765625
12255,layer_31,0.007045745849609375
12256,layer_0,0.0227508544921875
12257,layer_1,0.0246734619140625
12258,layer_2,0.07269287109375
12259,layer_3,0.06292724609375
12260,layer_4,0.05682373046875
12261,layer_5,0.0848388671875
12262,layer_6,0.0299835205078125
12263,layer_7,0.01409149169921875
12264,layer_8,0.010711669921875
12265,layer_9,0.0037403106689453125
12266,layer_10,0.034698486328125
12267,layer_11,0.0121612548828125
12268,layer_12,0.0182647705078125
12269,layer_13,0.005828857421875
12270,layer_14,0.036895751953125
12271,layer_15,0.094970703125
12272,layer_16,0.0859375
12273,layer_17,0.0088958740234375
12274,layer_18,0.052825927734375
12275,layer_19,0.1385498046875
12276,layer_20,0.052825927734375
12277,layer_21,0.0693359375
12278,layer_22,0.0059356689453125
12279,layer_23,0.0689697265625
12280,layer_24,0.07598876953125
12281,layer_25,0.011383056640625
12282,layer_26,0.037811279296875
12283,layer_27,0.056488037109375
12284,layer_28,0.08258056640625
12285,layer_29,0.1666259765625
12286,layer_30,0.09149169921875
12287,layer_31,0.00910186767578125
12288,layer_0,0.044189453125
12289,layer_1,0.035675048828125
12290,layer_2,0.057525634765625
12291,layer_3,0.07611083984375
12292,layer_4,0.063720703125
12293,layer_5,0.0889892578125
12294,layer_6,0.0131378173828125
12295,layer_7,0.00170135498046875
12296,layer_8,0.0153656005859375
12297,layer_9,0.0189361572265625
12298,layer_10,0.0416259765625
12299,layer_11,0.007251739501953125
12300,layer_12,0.0090789794921875
12301,layer_13,0.0005640983581542969
12302,layer_14,0.03558349609375
12303,layer_15,0.09735107421875
12304,layer_16,0.10369873046875
12305,layer_17,0.0179290771484375
12306,layer_18,0.0589599609375
12307,layer_19,0.1251220703125
12308,layer_20,0.054901123046875
12309,layer_21,0.07415771484375
12310,layer_22,0.005283355712890625
12311,layer_23,0.0572509765625
12312,layer_24,0.0576171875
12313,layer_25,0.0196380615234375
12314,layer_26,0.048065185546875
12315,layer_27,0.056732177734375
12316,layer_28,0.0714111328125
12317,layer_29,0.1689453125
12318,layer_30,0.08905029296875
12319,layer_31,0.03302001953125
12320,layer_0,0.052154541015625
12321,layer_1,0.01373291015625
12322,layer_2,0.026397705078125
12323,layer_3,0.058135986328125
12324,layer_4,0.043701171875
12325,layer_5,0.06201171875
12326,layer_6,0.009490966796875
12327,layer_7,0.00775909423828125
12328,layer_8,0.006988525390625
12329,layer_9,0.015716552734375
12330,layer_10,0.046875
12331,layer_11,0.0010395050048828125
12332,layer_12,0.003265380859375
12333,layer_13,0.00347137451171875
12334,layer_14,0.041168212890625
12335,layer_15,0.09844970703125
12336,layer_16,0.10479736328125
12337,layer_17,0.0078277587890625
12338,layer_18,0.063232421875
12339,layer_19,0.1435546875
12340,layer_20,0.064453125
12341,layer_21,0.06573486328125
12342,layer_22,0.01082611083984375
12343,layer_23,0.045745849609375
12344,layer_24,0.069091796875
12345,layer_25,0.0012645721435546875
12346,layer_26,0.053070068359375
12347,layer_27,0.043365478515625
12348,layer_28,0.06683349609375
12349,layer_29,0.1712646484375
12350,layer_30,0.073486328125
12351,layer_31,0.047943115234375
12352,layer_0,0.038787841796875
12353,layer_1,0.028228759765625
12354,layer_2,0.052734375
12355,layer_3,0.0718994140625
12356,layer_4,0.0638427734375
12357,layer_5,0.10455322265625
12358,layer_6,0.0228729248046875
12359,layer_7,0.026763916015625
12360,layer_8,0.008941650390625
12361,layer_9,0.00867462158203125
12362,layer_10,0.044830322265625
12363,layer_11,0.002208709716796875
12364,layer_12,0.0004200935363769531
12365,layer_13,0.0012521743774414062
12366,layer_14,0.039794921875
12367,layer_15,0.09515380859375
12368,layer_16,0.10980224609375
12369,layer_17,0.0093994140625
12370,layer_18,0.054840087890625
12371,layer_19,0.1265869140625
12372,layer_20,0.051605224609375
12373,layer_21,0.0736083984375
12374,layer_22,0.0022678375244140625
12375,layer_23,0.07086181640625
12376,layer_24,0.0523681640625
12377,layer_25,0.004459381103515625
12378,layer_26,0.039093017578125
12379,layer_27,0.046844482421875
12380,layer_28,0.07940673828125
12381,layer_29,0.1668701171875
12382,layer_30,0.07452392578125
12383,layer_31,0.01085662841796875
12384,layer_0,0.051727294921875
12385,layer_1,0.008880615234375
12386,layer_2,0.050323486328125
12387,layer_3,0.0657958984375
12388,layer_4,0.0413818359375
12389,layer_5,0.09490966796875
12390,layer_6,0.016937255859375
12391,layer_7,0.00798797607421875
12392,layer_8,0.0056915283203125
12393,layer_9,0.0219573974609375
12394,layer_10,0.048187255859375
12395,layer_11,0.006725311279296875
12396,layer_12,0.0002104043960571289
12397,layer_13,0.0060272216796875
12398,layer_14,0.035003662109375
12399,layer_15,0.097900390625
12400,layer_16,0.1041259765625
12401,layer_17,0.004863739013671875
12402,layer_18,0.054931640625
12403,layer_19,0.1319580078125
12404,layer_20,0.04791259765625
12405,layer_21,0.0751953125
12406,layer_22,0.017181396484375
12407,layer_23,0.024322509765625
12408,layer_24,0.057708740234375
12409,layer_25,0.00699615478515625
12410,layer_26,0.03387451171875
12411,layer_27,0.04083251953125
12412,layer_28,0.06591796875
12413,layer_29,0.1746826171875
12414,layer_30,0.060028076171875
12415,layer_31,0.01245880126953125
12416,layer_0,0.03753662109375
12417,layer_1,0.03179931640625
12418,layer_2,0.048919677734375
12419,layer_3,0.061553955078125
12420,layer_4,0.050384521484375
12421,layer_5,0.053802490234375
12422,layer_6,0.00957489013671875
12423,layer_7,0.0240325927734375
12424,layer_8,0.00893402099609375
12425,layer_9,0.0198974609375
12426,layer_10,0.046966552734375
12427,layer_11,0.028076171875
12428,layer_12,0.00809478759765625
12429,layer_13,0.01381683349609375
12430,layer_14,0.038116455078125
12431,layer_15,0.09735107421875
12432,layer_16,0.095947265625
12433,layer_17,0.01128387451171875
